sample_id,official_split,scene_label,image_path,mask_path,width,height,image_mode,mask_mode,image_sha256,mask_sha256,image_dhash,exact_duplicate_group,requires_image_resize,class_0_pixels,class_0_present,class_0_fraction,class_1_pixels,class_1_present,class_1_fraction,class_2_pixels,class_2_present,class_2_fraction,class_3_pixels,class_3_present,class_3_fraction,class_4_pixels,class_4_present,class_4_fraction,class_5_pixels,class_5_present,class_5_fraction,class_6_pixels,class_6_present,class_6_fraction,class_7_pixels,class_7_present,class_7_fraction,class_8_pixels,class_8_present,class_8_fraction,class_9_pixels,class_9_present,class_9_fraction
8296,Validation,,Validation/image/8296.jpg,,4000,3000,RGB,,9c6a94bb23ee8245d5142ff71d0218249ddd9df04c8a29ca74472fdccad92b20,,e040c0c2d0c2c0d087e00b0902f8078f,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,Validation,,Validation/image/8300.jpg,,4000,3000,RGB,,e9d3686bfce3031ea5252d9bb34ee985bc4a6b9b1c3f7a8253118aba72729436,,0000c0f0fccf0709ff7f1f0f030100c8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8301,Validation,,Validation/image/8301.jpg,,4000,3000,RGB,,92c449ffaa45bd89b6b577622607384a83c9a4961f3ace15dca47108590cea4f,,31b1fffef8e438607f3f1ffef8e08000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323,Validation,,Validation/image/8323.jpg,,4000,3000,RGB,,5da92e38dd6aef3a702776be05179e695677d2828cf0225a1a63ec077949ef04,,484420806030c8e4b7d8633b9cce6713,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8325,Validation,,Validation/image/8325.jpg,,4000,3000,RGB,,865b5a1a7dfc583988e2cdec0cf947d0720807f5c98b5363c8e09cb0aaca2f7a,,785130309890c400f95bdefd63730088,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8327,Validation,,Validation/image/8327.jpg,,4000,3000,RGB,,f80460b2cf2115935111f202be47693ca8c4110b78486739d0ca8ad4071e79b7,,fcf8707438111031feb8c1c0e043d8fc,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8328,Validation,,Validation/image/8328.jpg,,4000,3000,RGB,,a764387ff0ba8fa9faf0dfe9d6cfb607bb012c51089a01d4d69a28db9cee45a6,,de5af8f870743811917ffe988180c001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8331,Validation,,Validation/image/8331.jpg,,4000,3000,RGB,,d25d3576822367981ca2ed273362b7bf0dad3d7a1b6701f34d75f0431347f55c,,a088c878cc4cdadbe000003687db00c5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8333,Validation,,Validation/image/8333.jpg,,4000,3000,RGB,,1ad9dc412638ed34a6d859bb716df455daeb43e214aa2ed09317f09e0f925021,,e0e0b0b0a888683cdffbe8000000000e,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8337,Validation,,Validation/image/8337.jpg,,4000,3000,RGB,,defab9a6a7867491d468879ba0234924e32561ae873a0ead45939f05c6901fef,,78707078e060e0e47f786c6401836160,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8349,Validation,,Validation/image/8349.jpg,,4000,3000,RGB,,a75598244ee4a0c701ca85c57a134ae87261e948b8080b754ff041ea1d89777c,,c6c68686e7f8f8d8f7ff1f18b86e0100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8353,Validation,,Validation/image/8353.jpg,,4000,3000,RGB,,b4c17bf8e179072aaa4bdfca1d239098e7a54ddbb71899179bffd7f3ce644eb5,,f8e1e363e6e6a7c7b1f3bb2707d8c500,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360,Validation,,Validation/image/8360.jpg,,4000,3000,RGB,,fcfa18aedc21112f406d1f4d3c3167fa86d3eb7d02bc62bc5c3bd4ff060aea9f,,9c4e462727a3331bb1f9f8910100cb00,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8365,Validation,,Validation/image/8365.jpg,,4000,3000,RGB,,c25b0b029bc1e3bf07e8298db6106f49f0252847d200ecd3a350b5529e7ec0a6,,7dc0fcf7f2badedef03f01b04f402200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8373,Validation,,Validation/image/8373.jpg,,4000,3000,RGB,,bc1a393addc748adbaf1cb32c3f3cdec06220f679a3c9e57c96eba3c105fbd59,,81000002020203018e868b018f9f1930,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8377,Validation,,Validation/image/8377.jpg,,4000,3000,RGB,,d3c759e6861b5a2816bdb31746c466d4ad23db61061450b3b5bda250458f6f2b,,068efc383808c8012e0c0cfcf0f0f0d0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8395,Validation,,Validation/image/8395.jpg,,4000,3000,RGB,,b7f14f9ef874879d0300519bf6730fa4422a40aa3affa5605d5c3f9b069cb63e,,0d2d0d4d686864e050fe320e3cfb03e8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8414,Validation,,Validation/image/8414.jpg,,4000,3000,RGB,,5bd4110a1822f686d1cea5a28c08461a1da83a1e9a77e5473b919e37e119dc29,,e0e0e0e0e068e9696020000000044180,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8435,Validation,,Validation/image/8435.jpg,,4000,3000,RGB,,6788fb96376a68b21e688a688e087cd8b0ef3fe43a30c861fdbd30e94166d239,,8590b0b0b2b2b0b00e0f0100000c0000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8441,Validation,,Validation/image/8441.jpg,,4000,3000,RGB,,81187596c81b7ac513c75d8ea699b829f825f3a4b6df668fc101b6e1d4531b0c,,018582020130f0b07efef901070e0000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8444,Validation,,Validation/image/8444.jpg,,4000,3000,RGB,,827fb68f3e6f7488be78b01d458c6f2cc0fcf39e54d2f498366a58c006401d4e,,410080820301410182581fe1f50e0840,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8466,Validation,,Validation/image/8466.jpg,,4000,3000,RGB,,ce5f0ee8a281d40874c54c4b1b343ab40ceee0a862f987d7d5d9fb5ff2e3e892,,81c110102323e2e21ecec31108060001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8468,Validation,,Validation/image/8468.jpg,,4000,3000,RGB,,ed64b042ce9000c2398d14f6f84a9decbc13018244f7ec42467d65bd622577a5,,07434301204cc6c7f83c1c042f43011d,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8471,Validation,,Validation/image/8471.jpg,,4000,3000,RGB,,ef06a74dad145abe485f8bc0e22df2828a6dd4dbed082b6f15d1bef61769e31d,,0f270701c1c08941f8f8f8682c7e0d00,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8474,Validation,,Validation/image/8474.jpg,,4000,3000,RGB,,cf689fcb6929b08df30af8b14de511a3c9ad7b6924594dba7878f249761cb771,,3e27276333939302f000b87cece18080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8489,Validation,,Validation/image/8489.jpg,,4000,3000,RGB,,015908ea7a171dc7b22facb0c95a7916a03837beed98e53de2dec81fa3f3d4f2,,321e1e5a4a4c4df50703007035f02803,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8503,Validation,,Validation/image/8503.jpg,,4000,3000,RGB,,0e0824aef76f1fd322a83f51b86dd5a9d34bb01bad0c6851e73800bebdef59dd,,62f05cc46667e9e500044002090d7cc0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8505,Validation,,Validation/image/8505.jpg,,4000,3000,RGB,,87f725e780378646cf5be2aeebbd814e359293475c08dee019d8bd5a88073963,,e0f2b8dc6667c3e3000004828081000d,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8509,Validation,,Validation/image/8509.jpg,,4000,3000,RGB,,ea70e468aaee32c0d245f1e02fe3fd23abc17813f3c321ea68e5722e8dccca53,,c360f070686c3436bf00000101020209,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8513,Validation,,Validation/image/8513.jpg,,4000,3000,RGB,,bc63933aaad5e3223953a2b0ee365b9a879ab1ff0fcb5b03cf2e3fd788982542,,2070f0b8b8fc7c740c0f810400808000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8519,Validation,,Validation/image/8519.jpg,,4000,3000,RGB,,80b178c32ce45d0e259084ed2e80695490cc6e2a2e630af618111a9dd9ceb8fc,,6868f0b0333f7ffe7f7cd8809fff2004,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8532,Validation,,Validation/image/8532.jpg,,4000,3000,RGB,,7e177add51a1340e0267631be0870625dca4dbb1d926cc93a5199acb4df6b610,,58c9c9d9dc545cdce53d3c50fa800000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8534,Validation,,Validation/image/8534.jpg,,4000,3000,RGB,,2ac33d1c1ce61067d88dfd5983e629168819bd2f0aec929193f48d6948b8298e,,b2da49c9cdddd454e4e4243e00d2fa80,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8537,Validation,,Validation/image/8537.jpg,,4000,3000,RGB,,7a4eda4c53edd2730847b518c410d2dedf6406a535383d45e7111cbbaf724fb0,,f3b29a98cdcccccc0b6ca4e4603e1800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8549,Validation,,Validation/image/8549.jpg,,4000,3000,RGB,,89c73f7f14475ad7db6c51da80dba9c78e84337901685ea0bc556ac093cb48fa,,60f0f070303868687c7ce88404022100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8554,Validation,,Validation/image/8554.jpg,,4000,3000,RGB,,ed893535205351ecd421b14f6345ebc54599e9c34245da8b9db7cd67b5a8338b,,d0b0b0b0b8f86868ff989c1deef67000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8559,Validation,,Validation/image/8559.jpg,,4000,3000,RGB,,b58f957f2ed50dc6974db6215b7699d4da98464c828976f28895a6101f9d7570,,b0b0d0f8b83828380e21f9c380810004,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8591,Validation,,Validation/image/8591.jpg,,4000,3000,RGB,,5c326b1a0c4fc23ab5a6f9c94d01f08f0795233dea022762c673fddb406e06cd,,014242c0c48484847e7e7e4604c0c001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8595,Validation,,Validation/image/8595.jpg,,4000,3000,RGB,,f4a6e36de9837b1b3e9c538b18583c4dea826908678e841f1861bd62f7869787,,c080c0c0c0c0c088fe3ebffd80004080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8596,Validation,,Validation/image/8596.jpg,,4000,3000,RGB,,404f18f54e0ce4251e401f7a876ee412ca1100268e9e92299cfe80bf8512d8c4,,80c490c0c0c0c0c0fffe3efff8800040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8602,Validation,,Validation/image/8602.jpg,,4000,3000,RGB,,1282d7efd716432b40013c9c6920302362de5bdd1c0f2ea15aea82b03ba04279,,48c8c4e0f060a080fff2baff41800101,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8620,Validation,,Validation/image/8620.jpg,,4000,3000,RGB,,5308472eac0cead923b31f9ffc7299e54d26d10892d2eb0ebaabe4c21f004756,,f0f0f0f0f0f0f0f078bb107f1ffef8e0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8624,Validation,,Validation/image/8624.jpg,,4000,3000,RGB,,e07b9eb4b4d811eb5578d20b993a887702ffcdda9b00218c34a6475e7e5a3075,,cef4f4f4fcfcfcfcdf9f170e0e010000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8771,Validation,,Validation/image/8771.jpg,,4000,3000,RGB,,98d05ba1758e4e6358cc3bf3d55b5027da0c45ad1eee03b2c59e05e2665f9aca,,677673393cbc1e1e9b88ccc646c3c301,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,Validation,,Validation/image/8772.jpg,,4000,3000,RGB,,5929ecf0e59f62792381545e0893ae5a16d058642e48b8eaa8baeed91d54b329,,9ccee7f3f9787c3e6331190c0e8683c1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8779,Validation,,Validation/image/8779.jpg,,4000,3000,RGB,,f63ba18b8330a59ce095cd3a2f15a53407934b1c90923cf093dd03ad8e7746d2,,e1e1e7efc3828202bfffe7f8f0c7cc81,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8780,Validation,,Validation/image/8780.jpg,,4000,3000,RGB,,13c0ea4b3879166be41328fcc719be57544671a1fcd85dba02eada6ed38f2dd3,,c6cecede848401077f7fc0f0f0dfc983,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8782,Validation,,Validation/image/8782.jpg,,4000,3000,RGB,,c1a5ee212a7984cd5cc5c093641836b0abcfb1bde2a4f708f02e5e05789175df,,cececacade9684046bffffcfc0d0909b,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8787,Validation,,Validation/image/8787.jpg,,4000,3000,RGB,,467b7059b5f3eb9b7f2d78567ad60c57db55431acd457c68afc5e0eee06b4b87,,fcfcf8f8f87879785fffffefcc900360,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8788,Validation,,Validation/image/8788.jpg,,4000,3000,RGB,,84102357dbd727586e0c8bfe422c1167b6859e6b7ec2727384dce28b7d8db7ca,,fcf8f8f8f8f8f8f8ff3f1f5fdcc08080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790,Validation,,Validation/image/8790.jpg,,4000,3000,RGB,,e8b7318873bb8039b1d3058afed07cdacb081f36a0059b4b48c98b124797273d,,bcf8f8f8f8f8f8f8afbf1faf48c00000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8793,Validation,,Validation/image/8793.jpg,,4000,3000,RGB,,92a673a756ff2baf402c3d165f0eb32be7a384e41030f67d0c05a5382b60dd6d,,6061715bd3f3d363df8f674301030100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8806,Validation,,Validation/image/8806.jpg,,4000,3000,RGB,,fac55966c7f6fdc4ca7736f68c760f4317694536f251227152f936593ccce050,,8088809080081b1a8f7fff9f83030300,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,Validation,,Validation/image/8808.jpg,,4000,3000,RGB,,087549e0a3895659331257547e1a10b0f619d09bb105276e4dd9308ec514c9eb,,c0c080b0b09018587effff3ce0800000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8811,Validation,,Validation/image/8811.jpg,,4000,3000,RGB,,00cee9c1bf4ca7259313c93438b2557268578408e054da8d491381472aaac297,,44c0c0c0202080b0397fdf86c8800000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,Validation,,Validation/image/8813.jpg,,4000,3000,RGB,,6f50255c676776a6709492191c3203359235f192035540dc7f696ad53200ef2e,,484840c0484084a0ff7179ce86001108,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819,Validation,,Validation/image/8819.jpg,,4000,3000,RGB,,b020bbdff6d834d0770d91ee02582c08826b73693ed7c37a8623323bc9fb31c8,,0ececfef67e7f7f371f1f99000080800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8896,Validation,,Validation/image/8896.jpg,,4000,3000,RGB,,cfa63919af3681f1057f38393da4d87a353ed9ba15d85f4c11000c02df848cfd,,9e9edede4fcbca4efbfbf9f181120000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8897,Validation,,Validation/image/8897.jpg,,4000,3000,RGB,,5a2d349226b9e37261807733fc53cb3a8fb72ecc487d2b1cb35fc671be9d784d,,1e9e9e9e1fcfcfcff9fdf9f1e1311000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8899,Validation,,Validation/image/8899.jpg,,4000,3000,RGB,,7ca4bcb61bba0cfeaacb4d62e6af8e944129e4476b23cd1b5d853bd24c969a15,,3e1e9e1e1e1f9fcfc8e9f9f181011100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8903,Validation,,Validation/image/8903.jpg,,4000,3000,RGB,,8e1d36f569891a29a5b1fc8ff6789909a006d763a4d93067d5e9c12044b3a6f0,,ee06c697efef3f1fe318fd0d0080c0e0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8908,Validation,,Validation/image/8908.jpg,,4000,3000,RGB,,431bc93c92f9d56a8dccbdc481d380a6dccff6eff9e2cdd8e6a8b1e697e1aedc,,7e7f3e3e7eefd787cfd3b2b361e8f9c7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,Validation,,Validation/image/8913.jpg,,4000,3000,RGB,,4d47213aa786547f4ea78753f1693e762954cc17d42bb4a19a6cea736dc12325,,dededededefefe7ffff3120100000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920,Validation,,Validation/image/8920.jpg,,4000,3000,RGB,,cc375bd61530c4518bf031954ff5ff4e0ad8c65d080fae53441aef667d7222ab,,fededededededfdfffff0ff3e01101c0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8936,Validation,,Validation/image/8936.jpg,,4000,3000,RGB,,b9fc665368cee561d642641fab9d54b921f04355905a6beefabb581c58d75cdb,,dcfefedededededf7fffeb8b0341c001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8939,Validation,,Validation/image/8939.jpg,,4000,3000,RGB,,11a1c5e4a40919585ccbdf56df4d84c34e7f16087f76b50aee066bf7ea18e0be,,defefefededededaf37f3e08010101c0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8941,Validation,,Validation/image/8941.jpg,,4000,3000,RGB,,83ef6f866f72b8d33b9327b0f89a4aca90d9abdbb5fde76f3c39978707d7cea0,,3ef6defefafbffdf38f9210101000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8944,Validation,,Validation/image/8944.jpg,,4000,3000,RGB,,235ec7ffffcbf76e065c1d8fd0bcf11ef525ae9f77c2175667ecdb6cc0567ae5,,a6668616fefedadaaf7bc30709c0e000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8946,Validation,,Validation/image/8946.jpg,,4000,3000,RGB,,eb8b7411b35325a852d033ae4b77533ddfb97472f316ae8ba2f0672079f9f413,,5292b202c6f2fefe5adfa7231f010707,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950,Validation,,Validation/image/8950.jpg,,4000,3000,RGB,,211db6d74d1c6f52c0da7486736b7405e4eaf74560d990e3b76424f428722c0d,,e8f4f0c7f9e8e8e15e00232f1c80c0c1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8954,Validation,,Validation/image/8954.jpg,,4000,3000,RGB,,57c052f05469824cf945919f75499daeeb8eeaa16f84e4c6654f1c3f02c5285e,,08010e39339abbbaffffde39424b1842,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8964,Validation,,Validation/image/8964.jpg,,4000,3000,RGB,,c8edfbea88cbb5ef256427a02f388f9f6609b6882e24ae066bf6b2db79d232b5,,616160604040c1c13f2e2ee8e8404044,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,Validation,,Validation/image/8976.jpg,,4000,3000,RGB,,bf67d7921327672f53b0ba4cb540cad20329d24fe4a10f834debfc87e2daf439,,634143c2c2828292783fff7242400080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,Validation,,Validation/image/8979.jpg,,4000,3000,RGB,,59046774d7117873b22e7d1203e837fc880670b4d8905a7ab637ebb9dedaeb9b,,6060416161c0c383fb7b1f9b4000c3c1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8985,Validation,,Validation/image/8985.jpg,,4000,3000,RGB,,f606e062d178453df78b01f7043b11c3cbb9c580dc372a3e960c8b3ac354cc37,,c2c2c2c2c2c2c2c0dffffc9e45400000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8988,Validation,,Validation/image/8988.jpg,,4000,3000,RGB,,8a0bc7d0d8c06acd8c5c1ab2516cd85f206d01afd85fbc9092c90a42fcb2f292,,c0c2c2c2c2c2c2c2ffff5ffcc840e1e0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,Validation,,Validation/image/8990.jpg,,4000,3000,RGB,,c351d7f98c2d8ad2a50cc667b1d50455103499555f8214916a75eabc14588049,,c0c0c0c2c2a283c27fff7fff1b01e0a0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,Validation,,Validation/image/8992.jpg,,4000,3000,RGB,,b978f8aa8dfb864a113ccbd97084c3217a2cfa749766cdf8d7a2219ee4204f16,,c0c0c0c282c28383ff7f77df9f878101,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,Validation,,Validation/image/8997.jpg,,4000,3000,RGB,,d4551390a2117e2840c092492ea80e1e136a9041d73da12740b6af80dd8cf0e2,,c0c0c08080808383fcf9d81efb8309cf,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,Validation,,Validation/image/9005.jpg,,4000,3000,RGB,,3470ec86be809677a1402fdf3ab41d12765c1d38733f2a15c1621eae6337a622,,f07070f0f1f0f2f21c3e7ee7c7038300,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,Validation,,Validation/image/9014.jpg,,4000,3000,RGB,,23909b3bdebcfe2815dea391951e8fbe8b0f4c967722b86536d87c8975213507,,e4e4e0e0e2e8e0e0f38f486300001000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,Validation,,Validation/image/9016.jpg,,4000,3000,RGB,,f602af81188a00424e2958bad53f4abe8a506de4ed782ed18d37075da5b4b9f7,,e0e0e4e4c0c0c0c24d64f3038c102000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,Validation,,Validation/image/9020.jpg,,4000,3000,RGB,,49a91a83ef9f38495739f1038d77534e0738a5b73bd1b02edc0ecb0161476d22,,300181f1f2ba9dbfffff3f1f9b872330,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,Validation,,Validation/image/9024.jpg,,4000,3000,RGB,,f63e70e075bea2285c2e03b8ed1057079dded2314261c2464a1bfa35db1b3e52,,c0c0e0c0c0c0c080f7fbfff8c524e0e1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,Validation,,Validation/image/9031.jpg,,4000,3000,RGB,,24ac0974add5121c1324de5fc2ef1affde3aa18364663928bdee13ecab54491e,,60e8c0c0c2c2c0c47c78687903860100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,Validation,,Validation/image/9041.jpg,,4000,3000,RGB,,2dbbbbb5885ff5c8b2457c12e617171898cfe5d05aa78c1f04afeac801ce6cca,,f8a0e0607038bc8670a09e9e0f454201,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9046,Validation,,Validation/image/9046.jpg,,4000,3000,RGB,,af2f025787459e3af19ff5986cce1bf3fc641f7caa1daa26100b6408e32be98b,,dadbdb9396bc3d7da9f89b17d6bc1921,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,Validation,,Validation/image/9048.jpg,,4000,3000,RGB,,831600df7372776b4b43d23aa6c5a68df98d72a5054af0054d2d3c896c4b384b,,6e6ededa9a9adb9b5e0e7bdfe879a000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,Validation,,Validation/image/9051.jpg,,4000,3000,RGB,,f5c04f16680d5bc1f22ec9f7e1215dd4f8d8171ad140ba76b75e593e2016f98f,,71714848694f4e4e846647dfff372200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,Validation,,Validation/image/9057.jpg,,4000,3000,RGB,,f579b29bda386cf1a45146dd32c69e3a84e28cba67f93b3dd3c5355d9d4a7839,,6c6848d8c8cc4c4c7ec74f3f83a08018,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9097,Validation,,Validation/image/9097.jpg,,4000,3000,RGB,,237800af7053f9d1497c47130f9c7ced9eb60b5d31cb1df5168c4847cfb00ae0,,4b4b69c9e9d9bcc4331cfe613fdf9220,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9102,Validation,,Validation/image/9102.jpg,,4000,3000,RGB,,87e78d8d3f099aebc70c4e0c602ef61b2d5989c04a3b47dc0c1b406976cebe63,,c9c9eb5bdb999bdb270ff08344d47b3d,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9313,Validation,,Validation/image/9313.jpg,,4000,3000,RGB,,37887f8d645bfe19b469aaeb66f7fd60f0e41bdd8cf6f2602fb81b59efb11ffa,,f4f0d0f09050e0c0e0f8fcefc7f0700c,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9347,Validation,,Validation/image/9347.jpg,,4000,3000,RGB,,81f2f542c051fac3cf8792cba8243c010349906f59414d462a65198f00ee369b,,edb6fc9b9b8d8d8c8020e0c106b0f212,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9350,Validation,,Validation/image/9350.jpg,,4000,3000,RGB,,7bae068e995ec19f5de97c6edb79c540b4a9165278e19ced288bf31132155c8d,,d6bfbeae8c9dbd2fc00026c0005213f3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9352,Validation,,Validation/image/9352.jpg,,4000,3000,RGB,,ca8d42c3faad5a2e426918d0ff46cc975ac4f26c71bad12b37137931285e1a23,,6edf9b6e8f8c0c9e40c030f7c080c211,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364,Validation,,Validation/image/9364.jpg,,4000,3000,RGB,,fc21c2be4d30e76b15182e5b731939ff64378d4135c1c2f8cd3f8cb17d6ca175,,7fcd6d1c1f2f0e9efd1008c711106001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9458,Validation,,Validation/image/9458.jpg,,4000,3000,RGB,,5c98711f78ca4856d9def91598bde9675766111b82359c8b92cb4a7af76db607,,64606221e4a666c6b8e08060e0e0e000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9460,Validation,,Validation/image/9460.jpg,,4000,3000,RGB,,758bb8fd19d7847e8975b5c89107ae5385a4a97d4b13f25dcce6c8805cf714ab,,65e1e1a1e0a222a61ae0e02080e08000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9504,Validation,,Validation/image/9504.jpg,,4000,3000,RGB,,68eecafff9ee36c9897d7349b7dda5fac9a3639f0a2220b172f08ffee4116f8f,,ec8ce4f0f0f0b0b0081cfcf8d888040c,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9536,Validation,,Validation/image/9536.jpg,,4000,3000,RGB,,8c2f0594ddca9957b161d98b41eca5fbecf4db4bd96a9c1448cd8f09e94492c3,,2220a4e0f0e0e1c024003fbf21202000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9726,Validation,,Validation/image/9726.jpg,,4000,3000,RGB,,72c4300f0869ba9bcb32bdadfe7cd1d464c79623221c90a0def5e204a8e598a6,,2c0c3c3c3527767af8cd9bf1313e2f0c,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746,Validation,,Validation/image/9746.jpg,,4000,3000,RGB,,756e2d9a16ca5f51e1ed4136eb6c094496023eace7032011392cdc7e415c124e,,5cdc5ccc9c1d0c0cdfa7c0f0c9e7a610,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
